"modelLoop","generation","gameteSizeGene1","fusionTargetGene1","gameteSizeGene2","fusionTargetGene2"
44,0,6.25964383426088,1,3.02541626027833,1.33198492250023
44,0,2.26083082916741,3.34125510868977,2.46301885238501,1.83947361838513
44,0,3.29560380494864,1,2.4860515013921,1.36091349302932
44,0,2.56039749347615,8.81535398960975,2.88985651496611,2.89813696545468
44,0,1.14328994097848,3.09404356763165,3.75197610804195,3.61033793655107
44,0,3.76922651686418,1.69106332744344,1.04282669596685,2.55788076723339
44,0,4.57643173472046,2.96952179236352,1,1
44,0,1,6.93750340623867,1.05804443493038,1
44,0,4.30148303901419,1.1203270552059,3.13456354523891,3.91528172278683
44,0,2.73819211552093,2.97713460411195,3.76785316586516,1
44,0,1,1.59527728008421,6.93643676072284,3.18105247046866
44,0,1,2.38647764111956,1,2.19056361354678
44,0,3.28486644820981,3.4676977001881,3.36099457157947,2.39910430355519
44,0,1,4.50122961432038,4.10206225531892,1
44,0,5.09997397662622,1,4.13274557910442,3.76878019387067
44,0,1,1.0314462300068,2.26414795266074,2.62433455556286
44,0,1,4.02798554051101,1.38854307838991,3.15694866760114
44,0,1,1,3.52553115157901,6.93268431949371
44,0,1,1,4.57632468845681,4.1832485853985
44,0,1,2.22472286145969,5.16668959432854,1.81179862525843
44,0,2.98537412734758,1.94296343394036,4.03929970617751,3.94463854666302
44,0,3.90801798928738,2.66466726688868,1,3.40663672464806
44,0,1,2.00782245160468,2.75904225994895,3.66532849133257
44,0,7.48823257275342,1,1.09719648980585,1.65327230065648
44,0,2.86854171153971,2.00480797911092,4.69486184483056,1.80892481495469
44,0,4.3881455115228,1,1,4.78885813267062
44,0,2.28448695453742,3.61049789179445,1.00004876155001,3.70039886367316
44,0,1,4.77837206224478,3.67413916775877,1.54497648505368
44,0,2.04737970195861,2.11361032267883,4.76281635406814,3.05980011774502
44,0,3.83455010311918,6.41356328349109,3.41691687196588,2.02586728454428
44,0,5.78803462523974,3.55632316045952,3.06868642599484,2.74895302757591
44,0,3.7449889327967,1,2.1858263921227,1.61355804246591
44,0,2.50916307598596,5.7434516237433,2.16556392547315,1
44,0,1,2.24721203446456,1.28220698809677,1
44,0,3.97539749635479,3.34805018072623,5.19610131665464,1.82075687643919
44,0,2.12740567788014,1.11391680061065,1.38308098923462,4.43492486400451
44,0,1,2.39244268970815,3.46848245863928,4.2355368856961
44,0,5.50809831639505,3.73195296576303,1.03059993387271,1.34601979166699
44,0,5.59625754893717,3.77471285511136,2.96900955171044,1
44,0,4.13122591651283,5.76835615885123,3.5893715781531,2.26218123600117
44,0,3.12880889332274,2.23236841845402,4.95908663237906,5.76768964606537
44,0,1.75807026016495,4.24479609528327,2.49794481728864,2.11946256893501
44,0,3.72819369902077,1.96429681593708,1.33737254422743,1.71510542880322
