"modelLoop","generation","gameteSizeGene1","fusionTargetGene1","gameteSizeGene2","fusionTargetGene2"
89,0,1.48917644414692,2.62807571474493,1,3.06376606193123
89,0,1.40522752296458,6.68644268699133,4.07858964795705,2.10109426487758
89,0,1.59387298727606,1.15674069605458,1,4.32001035162372
89,0,1,5.96123356197757,4.37431234512208,2.06967224359324
89,0,1.81584942494168,1.87128829830432,1.94252549108427,1
89,0,1.36627596402914,1,5.7263309573461,1
89,0,2.89163649752927,1.96728689305823,2.67969820547905,3.76091424515369
89,0,2.25092157791966,1.54094846786904,4.10666234638006,1
89,0,1.01746970571641,1,1,4.91430643277098
89,0,4.69262414657678,3.17820531344455,1,2.16478536267889
89,0,2.27838994475801,3.46633957212163,2.09041382986768,2.61666906807934
89,0,1.98278542334233,1.29049868564656,1,1.92658644796932
89,0,7.90172352357744,2.16660179111885,1.25057328115133,2.78242503387446
89,0,1,2.00037510309937,1.66882886348501,5.78639088606725
89,0,1.82810077856594,1.18439186146447,5.33360769210823,5.49212980465334
89,0,3.94729024039032,2.56984051546879,2.25466399296602,4.21788447569736
89,0,4.80387568374025,1,1.90335085097788,2.28678542229702
89,0,1,2.85777675756976,1.64291400648295,3.74802362105826
89,0,3.62164263081632,6.28610924846291,5.10246896290211,1
89,0,1,1.14922046128407,3.05919380823402,2.44620494005526
89,0,2.36392557171654,5.95446314781963,1.59242845704909,1.73230419856435
89,0,1.32413483098698,1,3.43211277591901,3.66946911907999
89,0,3.50287032950055,3.71745088435053,2.28528098484585,1
89,0,2.48483160278597,1,2.29523503975109,1.27829734714604
89,0,1,2.81305251516148,5.05755618797297,2.74117989442122
89,0,3.56800971909853,1,7.72024593744381,7.15157193766661
89,0,2.39085448820292,3.65076537596557,2.43033367443127,1.32240398023887
89,0,1.50675820579319,1,1,3.44239897870858
89,0,3.08326778536464,1,2.67954804397003,2.49708505343207
89,0,4.94031275018414,2.78665603948725,3.89367935252527,2.30637723590121
89,0,3.45910861241325,3.53429172132479,4.82578888176581,2.34397881557578
89,0,2.4980641705765,3.12229429004773,3.75192872672443,5.24480981465352
89,0,6.39373479772184,4.44178631830513,4.33189672837771,1
89,0,2.32133220124411,1,2.47519099063489,2.94120422236099
89,0,2.6101178634848,3.79801016019579,6.76529505002946,1
89,0,1.8803385970666,2.75180575240419,2.36833751973927,1.04871854234322
89,0,1,2.98739528008533,2.70199336430552,7.10218476561115
89,0,1,1.51721895142862,3.02912367833885,1.42138841301522
89,0,3.04033019721393,3.0702455659359,2.06534247317111,4.1301582762808
89,0,2.90904515522148,1,1,1
89,0,1,1.97001711866405,6.54974061808439,7.20399463740559
